X,Y,osm_id,access,addr_house,addr_hou_1,addr_inter,admin_leve,aerialway,aeroway,amenity,area,barrier,bicycle,brand,bridge,boundary,building,capital,constructi,covered,culvert,cutting,denominati,disused,ele,embankment,foot,generator_,harbour,highway,historic,horse,intermitte,junction,landuse,layer,leisure,lock,man_made,military,motorcar,name,natural,oneway,operator,poi,population,power,power_sour,place,railway,ref,religion,route,service,shop,sport,surface,toll,tourism,tower_type,tunnel,water,waterway,wetland,width,wood,z_order
11.97704639833281,50.635024279321364,  448146786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.977074398332791,50.635605626672906,  448145136,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.977700398332733,50.650179932433737,  448146787,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.97797349833268,50.547315141113657,  448746386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ullitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.978067398332632,50.635324390788092,  262085317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dehles,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.978932198332558,50.636857805260064,  264580178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dehles,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.979050398332543,50.650673791334469,  448146788,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.979163298332447,50.650844669497154,  267958384,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.979330198332416,50.652449086284719,   28491586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SchÃ¶nlind,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.979333998332462,50.545697801931794,  448746387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ullitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.979347698332427,50.650723626638054,  448146789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.979516698332391,50.546921942184305,  267774395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ullitz,,,,,,,,suburb,,,,,,,,,,,,,,,,,,          0
11.980259098332347,50.546464824664426,  457132866,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,"Ullitz, Warte",,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.981357798332215,50.550900170909742,  796513021,,,,,,,,hunting_stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.981653698332163,50.547570815277794,  483360908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ullitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.981906098332107,50.651494226168928,  267958398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SchÃ¶nlind,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.982660198331955,50.555556131060499,  710897021,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,DDR,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.982933698331937,50.555418706451754,  710897030,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,DDR,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.983292798331901,50.555229447989966,  710897026,,,,,,,,,,,,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,DDR,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.984420898331777,50.606557439036827,  588655092,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.985824498331532,50.607673701104801,  267778820,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.986807798331379,50.563692239414976,  264583322,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.98724289833134,50.606878725195962,  262085318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Krebes,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.988144698331272,50.607736719917462,  267778819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermann-Vogel-Haus,,,,,,,,,,,,,,,,,,museum,,,,,,,,          0
11.988280198331251,50.557187049232503,  710898918,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.989484998331003,50.557616900435661,  710885740,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.989705798331027,50.585551544613544,  264583086,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.990231498330939,50.558137236059139,  256120945,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.990622298330919,50.556918492081429,  267774396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blosenberg,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
11.991595198330716,50.669248837493626,  266694346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobertitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.992810798330551,50.673766251317645,  264683910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobertitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.99315749833057,50.671230256289661,   28491600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobertitz,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.993654298330423,50.596115476128467, 1422446247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwarzenreuth,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
11.994019298330429,50.670063476368995,  266486046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobertitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.994778598330345,50.607716446036463, 1026531344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.995220698330256,50.606838976396716, 1026511983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.995949698330183,50.552650538461279,  796561926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.995992098330184,50.553086682086445,  256035195,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.996375698330112,50.606329332840374,  796567690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.996675598330031,50.65303232884191,  267958458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thossen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.996739598330024,50.577764030560608,  264583109,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,"HeinersgrÃ¼n, Warte",,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997089998329988,50.557147799341202,  796531071,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,"HeinersgrÃ¼n, Abzweig Wiedersberg",,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997111698329986,50.604921046465023,  796567073,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997116598329944,50.604949909299357,  796567076,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997165198330011,50.552476860005278,  796561922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.997234198329968,50.604588274949329,  796567072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wanderwege im Burgsteingebiet,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
11.997261798330005,50.604658085062333,  796567077,,,,,,,,shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997360298329976,50.577167594795512,  267774397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HeinersgrÃ¼n,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.997471598329927,50.604705224365489,  267778817,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unteres Plattenhaus,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
11.997602798329911,50.605795220736404,  796567698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,14-03,,,,,,,,,,,,,,,,          0
11.997619898329887,50.655291594050375,   28835207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thossen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.997754898329914,50.553304604073688,  726352950,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Wiedersberg,,,,,,,,,,42,,,,,,,,,,,,,,,,          0
11.99780869832987,50.553330870563649,  726352958,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiedersberg im Tal der Burgen,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
11.9980240983299,50.554393614610845,  796552837,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,          0
11.998036898329881,50.606261819795719,  796567708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_station,,,,,,,,,,,,,,,,,,,,          0
11.998062698329857,50.55429903529491,  796552792,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998073298329835,50.606605477161601,  796567705,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998151798329859,50.554349670683962,  626191740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,Burgruine Wiedersberg,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998221998329827,50.552397261538651,  796561921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pole,,,,,,,,,,,,,,,,,,,,          0
11.998276698329859,50.554029978602472,  796552829,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998299698329786,50.554016196187959,  796552784,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.99835709832977,50.55430912242371,  796552819,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.99840379832977,50.554133246837559,  796552804,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998857398329736,50.552853879071485,  796531075,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998897298329711,50.552880145564139,  796531073,,,,,,,,telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998901098329759,50.552575534137574,  334228028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiedersberg,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
11.998940298329765,50.554530040526416,  726352897,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998970998329698,50.554493786787958,  796552794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felsenkeller,cave_entrance,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998974598329726,50.554524447663226,  796552802,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.998974698329738,50.621321996611364, 1422461616,,,,,,,,,,,,,,,,,,,,,,,,,,,,ser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999014798329728,50.552716454377205,  796531080,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.99909459832968,50.55272154787977,  796531069,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999116898329728,50.55290930836189,  796531078,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999139998329664,50.577111167094131,  392838274,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Clara,,,,,,,,,,,christian,,,,,,,,,,,,,,,          0
11.999313998329679,50.621039061995035,  448145182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.99943879832967,50.606463460084321,  392838275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ruins,,,,,,,,,,,Burgstein,,,,,,,,,,,,,,,,,,information,,,,,,,,          0
11.999453898329664,50.653498223739405,  448146790,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999549298329647,50.606447280923298,  796567721,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999568998329663,50.606330431425413,  796567695,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,          0
11.999613998329611,50.552482452871139,  796530952,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,          0
11.999890798329593,50.65424894859563,  448146791,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
11.999935098329576,50.654261731989713,  448146792,,,,,,,,telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000132098329519,50.575105636226745,  633255595,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,"HeinersgrÃ¼n, Wagenhalle",,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000132398329542,50.654191223581407,  448146793,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000194598329569,50.552828111941615,  796552832,,,,,,,,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000258498329554,50.552871656393478,  796552813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,Kriegerdenkmal,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000388998329564,50.654270320832595,  448146795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.000981598329439,50.6561779423605,  266486006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thossen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.001036898329431,50.655169053261297,  270168788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thossen,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.001195298329419,50.583540924174727,  267778802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolfsstand,,,,,,,,hamlet,,,,,,,,,,,,,,,,,,          0
12.004864498328891,50.653839580355012,  266486002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thossen,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.006003598328778,50.623258295566821,  448145203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.007170498328627,50.671493213665904, 1390749818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_site,,,,,,,,          0
12.007196398328615,50.622593853898472,  448145202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.007239098328551,50.622425371529268,  448145196,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.0072548983286,50.622392314229053,  448145194,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,Schwand Warte,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.007717098328468,50.619572555555983,  295484334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.00778119832847,50.6231291623901,  448145211,,,,,,,,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.008499498328408,50.623272976600553,  448145215,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.008982198328356,50.623307132474814,  270168789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,suburb,,,,,,,,,,,,,,,,,,          0
12.00996039832823,50.623369252222105,  448145226,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.009961498328231,50.621917028123441,  295296307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.01072409832806,50.607821211065847,  588650669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruderitz,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.010853798328098,50.625593977505098,  266484282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schwand,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.010950898328042,50.608344536818251, 1249741503,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Historischer Gasthof Ruderitz,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.01125509832805,50.586347722885058,  965527928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,          0
12.013444098327721,50.637685033905584,  266484206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steins,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.013786098327621,50.636466112491426,  448120820,,,,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.013962398327649,50.635834530298602,  448120817,,,,,,,,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,          0
12.014167998327586,50.636294534668878,  270168899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steins,,,,,,,,village,,,,,,,,,,,,,,,,,,          0
12.014809098327518,50.635077909891166,  266484238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steins,,,,,,,,,,,,,,,,,,,,,,,,,,          0
